year,nycha_development,borough,total_number_of_resident_job_placements,average_wage_of_such_residents,total_number_of_resident_connections_to_services,total_number_of_residents_that_applied_for_the_nycha_resident_training_academy,total_number_of_residents_that_were_accepted_and_enrolled,total_number_residents_placed_into_full-time_or_part-time_jobs,number_of_residents_that_enrolled_in_financial_counseling_services/workshops_through_the_rees_zone_partner_program,total_number_of_residents_enrolled_in_vocational_training_programs_through_the_program,total_number_of_residents_enrolled_in_prep_courses_for_english_as_a_second_language_(esol)_or_the_test_assessing_secondary_completion_(tasc)_through_the_program,service_connections
2020.0,FOREST HILLS COOP (108TH STREET-62ND DRIVE),Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CONLON LIHFE TOWER,Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CARLETON MANOR,Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BLAND,Queens,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BEACH 41ST STREET-BEACH CHANNEL DRIVE,Queens,5.0,17.37,22.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0
2020.0,BAISLEY PARK,Queens,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ASTORIA,Queens,11.0,19.69,31.0,9.0,0.0,0.0,6.0,0.0,0.0,31.0
2020.0,NON DEVELOPMENT FACILITY,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP X),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP IX),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP VIII),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP VII),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP VI),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP V),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP IV),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP III),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP II),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FHA REPOSSESSED HOUSES (GROUP I),Various,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WSUR (SITE C) 589 AMSTERDAM AVENUE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WSUR (SITE B) 74 WEST 92ND STREET,Manhattan,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WSUR (SITE A) 120 WEST 94TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WSUR (BROWNSTONES),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WISE TOWERS,Manhattan,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2020.0,"PARK AVENUE-EAST 122ND, 123RD STREETS",Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MORRIS PARK SENIOR CITIZENS HOME,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,METRO NORTH PLAZA,Manhattan,0.0,38.4,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0
2020.0,MELTZER TOWER,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MARSHALL PLAZA,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MANHATTANVILLE REHAB (GROUP 3),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MANHATTANVILLE REHAB (GROUP 2),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MANHATTANVILLE,Manhattan,11.0,31.78,17.0,12.0,0.0,0.0,0.0,8.0,0.0,17.0
2020.0,LOWER EAST SIDE REHAB (GROUP 5),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LOWER EAST SIDE III,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LOWER EAST SIDE II,Manhattan,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2020.0,LOWER EAST SIDE I INFILL,Manhattan,0.0,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LINCOLN,Manhattan,9.0,17.29,27.0,5.0,0.0,0.0,0.0,5.0,0.0,27.0
2020.0,LEXINGTON,Manhattan,0.0,18.12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2020.0,LEHMAN VILLAGE,Manhattan,5.0,18.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LAVANBURG HOMES,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LA GUARDIA ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LA GUARDIA,Manhattan,6.0,33.93,9.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0
2020.0,KING TOWERS,Manhattan,12.0,18.71,16.0,8.0,0.0,0.0,0.0,12.0,0.0,16.0
2020.0,JOHNSON,Manhattan,14.0,20.49,26.0,5.0,0.0,0.0,0.0,8.0,0.0,26.0
2020.0,JEFFERSON,Manhattan,11.0,21.89,26.0,8.0,0.0,0.0,0.0,8.0,0.0,26.0
2020.0,ISAACS,Manhattan,0.0,16.71,12.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0
2020.0,HOLMES TOWERS,Manhattan,0.0,18.22,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2020.0,HERNANDEZ,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,HARLEM RIVER II,Manhattan,0.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,HARLEM RIVER,Manhattan,6.0,18.25,8.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0
2020.0,HARBORVIEW TERRACE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,GRANT,Manhattan,11.0,17.1,24.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0
2020.0,GRAMPION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,GOMPERS,Manhattan,0.0,17.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2020.0,FULTON,Manhattan,0.0,18.81,8.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0
2020.0,FORT WASHINGTON AVENUE REHAB,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FIRST HOUSES,Manhattan,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ELLIOTT,Manhattan,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2020.0,EAST RIVER,Manhattan,9.0,23.01,33.0,6.0,0.0,0.0,0.0,5.0,0.0,33.0
2020.0,DYCKMAN,Manhattan,0.0,17.17,13.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0
2020.0,DREW-HAMILTON,Manhattan,0.0,15.6,18.0,7.0,0.0,0.0,0.0,5.0,0.0,18.0
2020.0,DOUGLASS II,Manhattan,0.0,37.24,14.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0
2020.0,DOUGLASS I,Manhattan,7.0,16.7,25.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2020.0,DOUGLASS ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,DE HOSTOS APARTMENTS,Manhattan,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2020.0,CORSI HOUSES,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CLINTON,Manhattan,5.0,17.17,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2020.0,CHELSEA ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CHELSEA,Manhattan,0.0,17.53,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CARVER,Manhattan,0.0,16.9,32.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0
2020.0,CAMPOS PLAZA II,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BRACETTI PLAZA,Manhattan,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2020.0,BETHUNE GARDENS,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BARUCH HOUSES ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BARUCH,Manhattan,14.0,17.76,21.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0
2020.0,AUDUBON,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,AMSTERDAM ADDITION,Manhattan,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,AMSTERDAM,Manhattan,6.0,18.22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2020.0,830 AMSTERDAM AVENUE,Manhattan,0.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,45 ALLEN STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,344 EAST 28TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,335 EAST 111TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,154 WEST 84TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,131 SAINT NICHOLAS AVENUE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WYCKOFF GARDENS,Brooklyn,13.0,19.2,9.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0
2020.0,WOODSON,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WILLIAMSBURG,Brooklyn,9.0,18.48,7.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0
2020.0,WILLIAMS PLAZA,Brooklyn,0.0,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WHITMAN,Brooklyn,13.0,26.4,40.0,20.0,5.0,6.0,0.0,0.0,0.0,40.0
2020.0,WEEKSVILLE GARDENS,Brooklyn,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,VANDALIA AVENUE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,VAN DYKE II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,VAN DYKE I,Brooklyn,12.0,23.4,32.0,19.0,0.0,0.0,0.0,0.0,0.0,32.0
2020.0,UNITY PLAZA (SITES 4-27),Brooklyn,0.0,18.12,17.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0
2020.0,"UNITY PLAZA (SITES 17,24,25A)",Brooklyn,0.0,19.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,TOMPKINS,Brooklyn,15.0,18.67,33.0,9.0,0.0,0.0,0.0,10.0,0.0,33.0
2020.0,TILDEN,Brooklyn,6.0,22.67,15.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0
2020.0,TAYLOR STREET-WYTHE AVENUE,Brooklyn,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,TAPSCOTT STREET REHAB,Brooklyn,0.0,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SUTTER AVENUE-UNION STREET,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SURFSIDE GARDENS,Brooklyn,0.0,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SUMNER,Brooklyn,0.0,18.72,25.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2020.0,STUYVESANT GARDENS II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,STUYVESANT GARDENS I,Brooklyn,6.0,19.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2020.0,STERLING PLACE REHABS (STERLING-BUFFALO),Brooklyn,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),Brooklyn,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SHEEPSHEAD BAY,Brooklyn,13.0,24.15,17.0,13.0,6.0,0.0,0.0,6.0,0.0,17.0
2020.0,SARATOGA VILLAGE,Brooklyn,0.0,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,RUTLAND TOWERS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ROOSEVELT II,Brooklyn,0.0,20.44,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2020.0,ROOSEVELT I,Brooklyn,8.0,18.89,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2020.0,REID APARTMENTS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,RED HOOK WEST,Brooklyn,6.0,25.63,23.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0
2020.0,RED HOOK EAST,Brooklyn,9.0,23.74,23.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0
2020.0,RALPH AVENUE REHAB,Brooklyn,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PROSPECT PLAZA II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PROSPECT PLAZA I,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,POLICE SERVICE AREA #3 SATELLITE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,POLICE SERVICE AREA #3,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,POLICE SERVICE AREA #1 SATELLITE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PINK,Brooklyn,11.0,21.74,22.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0
2020.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,Brooklyn,0.0,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PARK ROCK REHAB,Brooklyn,0.0,28.57,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2020.0,PALMETTO GARDENS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,O'DWYER GARDENS,Brooklyn,0.0,18.9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
2020.0,OCEAN HILL-BROWNSVILLE,Brooklyn,0.0,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,OCEAN HILL APARTMENTS,Brooklyn,0.0,19.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2020.0,NOSTRAND,Brooklyn,6.0,17.6,23.0,14.0,0.0,0.0,0.0,0.0,0.0,23.0
2020.0,MARLBORO,Brooklyn,12.0,27.48,44.0,10.0,0.0,0.0,6.0,0.0,0.0,44.0
2020.0,MARCY AVENUE-GREENE AVENUE SITE B,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MARCY AVENUE-GREENE AVENUE SITE A,Brooklyn,0.0,29.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,MARCY,Brooklyn,14.0,18.92,30.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0
2020.0,LOW HOUSES,Brooklyn,8.0,16.61,15.0,10.0,5.0,5.0,0.0,0.0,0.0,15.0
2020.0,LONG ISLAND BAPTIST HOUSES,Brooklyn,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LINDEN,Brooklyn,18.0,21.93,45.0,12.0,0.0,0.0,0.0,0.0,0.0,45.0
2020.0,LENOX ROAD-ROCKAWAY PARKWAY,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,LAFAYETTE,Brooklyn,21.0,27.21,26.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0
2020.0,KINGSBOROUGH EXTENSION,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,KINGSBOROUGH,Brooklyn,18.0,26.36,23.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0
2020.0,INGERSOLL,Brooklyn,18.0,18.27,52.0,11.0,7.0,6.0,6.0,0.0,0.0,52.0
2020.0,INDEPENDENCE,Brooklyn,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2020.0,HYLAN,Brooklyn,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,HUGHES APARTMENTS,Brooklyn,6.0,22.61,19.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0
2020.0,HOWARD AVENUE-PARK PLACE,Brooklyn,0.0,15.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,HOWARD AVENUE,Brooklyn,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2020.0,HOWARD,Brooklyn,5.0,18.26,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
2020.0,HOPE GARDENS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,HABER,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,GRAVESEND,Brooklyn,0.0,40.65,8.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0
2020.0,GOWANUS,Brooklyn,9.0,27.67,11.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0
2020.0,GLENWOOD,Brooklyn,11.0,17.29,24.0,14.0,0.0,0.0,0.0,0.0,0.0,24.0
2020.0,GLENMORE PLAZA,Brooklyn,7.0,17.21,18.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0
2020.0,GARVEY (GROUP A),Brooklyn,0.0,30.09,12.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0
2020.0,FIORENTINO PLAZA,Brooklyn,0.0,18.12,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FENIMORE-LEFFERTS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,FARRAGUT,Brooklyn,10.0,19.03,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0
2020.0,EAST NEW YORK CITY LINE,Brooklyn,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CYPRESS HILLS,Brooklyn,10.0,16.82,44.0,11.0,0.0,0.0,0.0,0.0,0.0,44.0
2020.0,CROWN HEIGHTS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,COOPER PARK,Brooklyn,12.0,26.38,14.0,11.0,5.0,0.0,0.0,0.0,0.0,14.0
2020.0,CONEY ISLAND I (SITES 4 & 5),Brooklyn,0.0,24.65,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2020.0,CONEY ISLAND I (SITE 8),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CONEY ISLAND I (SITE 1B),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CONEY ISLAND,Brooklyn,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,CAREY GARDENS,Brooklyn,0.0,15.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2020.0,BUSHWICK II CDA (GROUP E),Brooklyn,0.0,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BUSHWICK II (GROUPS B & D),Brooklyn,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BUSHWICK II (GROUPS A & C),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BUSHWICK,Brooklyn,8.0,19.11,19.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0
2020.0,BROWNSVILLE,Brooklyn,15.0,21.31,25.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0
2020.0,BROWN,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BREVOORT,Brooklyn,7.0,18.53,11.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0
2020.0,BREUKELEN,Brooklyn,16.0,25.79,46.0,13.0,0.0,0.0,0.0,0.0,0.0,46.0
2020.0,BOULEVARD,Brooklyn,9.0,18.84,40.0,14.0,0.0,0.0,0.0,6.0,0.0,40.0
2020.0,BORINQUEN PLAZA II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BORINQUEN PLAZA I,Brooklyn,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BERRY STREET-SOUTH 9TH STREET,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BELMONT-SUTTER AREA,Brooklyn,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BEDFORD-STUYVESANT REHAB,Brooklyn,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,BAY VIEW,Brooklyn,15.0,21.27,24.0,24.0,9.0,6.0,0.0,7.0,0.0,24.0
2020.0,ATLANTIC TERMINAL SITE 4B,Brooklyn,0.0,27.83,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2020.0,ARMSTRONG II,Brooklyn,0.0,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ARMSTRONG I,Brooklyn,0.0,27.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ALBANY II,Brooklyn,6.0,18.15,7.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0
2020.0,ALBANY,Brooklyn,10.0,28.77,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0
2020.0,572 WARREN STREET,Brooklyn,5.0,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,303 VERNON AVENUE,Brooklyn,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,104-14 TAPSCOTT STREET,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WEST FARMS SQUARE CONVENTIONAL,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WEST FARMS ROAD REHAB,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,WEBSTER,Bronx,0.0,16.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2020.0,UNIVERSITY AVENUE REHAB,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,UNION AVENUE-EAST 166TH STREET,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,UNION AVENUE-EAST 163RD STREET,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,TWIN PARKS WEST (SITES 1 & 2),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,TWIN PARKS EAST (SITE 9),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,THROGGS NECK ADDITION,Bronx,0.0,29.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,THROGGS NECK,Bronx,7.0,18.74,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2020.0,TELLER AVENUE-EAST 166TH STREET,Bronx,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,STEBBINS AVENUE-HEWITT PLACE,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SOUTH BRONX AREA (SITE 402),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,SOUNDVIEW,Bronx,10.0,35.23,19.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0
2020.0,SOTOMAYOR HOUSES,Bronx,0.0,15.65,21.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0
2020.0,SEDGWICK,Bronx,0.0,17.57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2020.0,SAINT MARY'S PARK,Bronx,0.0,16.71,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
2020.0,SACK WERN,Bronx,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,RANDALL AVENUE-BALCOM AVENUE,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PSS GRANDPARENT FAMILY APARTMENTS,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,POLICE SERVICE AREA #8,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,POLICE SERVICE AREA #7,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,PELHAM PARKWAY,Bronx,8.0,17.34,17.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0
